window_length_fraction,hop_fraction,window_function,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,p_time,p_treatment,p_sex,p_order
0.2,0.5,blackman,5.588000854052312,3.837166687741775,6.920705776883401,8.628559593126148,77.72652079120834,0.000999000999000999,0.029970029970029972,0.000999000999000999,0.1068931068931069
0.2,0.4,boxcar,2.097303368230858,5.422764828328571,9.48634333900696,9.655069207630442,76.44849924747092,0.06793206793206794,0.004995004995004995,0.000999000999000999,0.07492507492507493
0.2,0.4,hann,4.897906500920011,4.629656130560605,7.365381025533246,7.938379132766802,78.83602863553477,0.001998001998001998,0.015984015984015984,0.000999000999000999,0.2057942057942058
0.2,0.4,blackman,4.412122140853255,4.507126815182983,7.228843878473751,8.174103854894078,77.38379236562385,0.003996003996003996,0.01898101898101898,0.000999000999000999,0.16183816183816183
0.2,0.3,boxcar,2.823216861657867,5.78998630383923,9.50764191092815,8.86807189606557,75.34846633159685,0.03396603396603397,0.007992007992007992,0.000999000999000999,0.08391608391608392
0.2,0.3,hann,4.060610276947426,4.258178821498669,7.701812335930115,8.35209011616789,78.71032456839652,0.01098901098901099,0.028971028971028972,0.000999000999000999,0.15784215784215785
0.2,0.3,blackman,4.211136731356567,4.38044101757569,6.993818690557719,8.201174912456077,78.70491560684616,0.002997002997002997,0.02097902097902098,0.000999000999000999,0.1888111888111888
0.2,0.2,boxcar,3.1558057236715418,5.612556947757284,9.840062065733864,7.705861812648894,76.30615495841924,0.01898101898101898,0.003996003996003996,0.000999000999000999,0.19080919080919082
0.2,0.2,hann,4.826826796545249,4.683318849763071,7.0688481755667,7.709576988511703,78.49166902674556,0.002997002997002997,0.03796203796203796,0.000999000999000999,0.22277722277722278
0.2,0.2,blackman,4.986010557412916,4.383227196488899,7.203731337118191,8.048440606880874,77.3340959642513,0.003996003996003996,0.024975024975024976,0.000999000999000999,0.17082917082917082
0.2,0.1,boxcar,3.1883946407505888,5.6333616125279065,9.258972330475231,8.144428339523845,76.63398708452443,0.014985014985014986,0.00999000999000999,0.000999000999000999,0.18181818181818182
0.2,0.1,hann,4.588923122508719,4.751720194958598,7.329521450283302,8.353163731694108,77.49622932510118,0.002997002997002997,0.011988011988011988,0.000999000999000999,0.13386613386613386
0.2,0.1,blackman,5.0410835851058655,4.53033719664403,7.037333876538712,8.704109501044476,77.1981715009072,0.000999000999000999,0.01898101898101898,0.000999000999000999,0.12087912087912088
0.1,1,boxcar,6.006025078908498,4.759300626163937,6.642619264054189,7.721669086995924,76.3429577086839,0.000999000999000999,0.015984015984015984,0.000999000999000999,0.15584415584415584
0.1,1,hann,6.243913667340139,4.067261285748149,6.3946385750488135,7.439891024296667,77.35289802664583,0.000999000999000999,0.03196803196803197,0.000999000999000999,0.22577422577422576
0.1,1,blackman,7.707574455707827,4.30676016609732,6.5674686730121765,6.9803326002729955,78.76373602948142,0.000999000999000999,0.015984015984015984,0.000999000999000999,0.3206793206793207
0.1,0.9,boxcar,7.965991351503366,4.473111921177515,8.176200712967617,6.153859928265284,75.1812173704722,0.000999000999000999,0.011988011988011988,0.000999000999000999,0.4775224775224775
