window_length_fraction,hop_fraction,window_function,Mean_SS,Mean_perc_SS,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,SS_null,F_time,F_treatment,F_sex,F_order,F_residuals,F_null,p_time,p_treatment,p_sex,p_order,p_null,dist_time,dist_treatment,dist_sex,dist_order,dist_null
0.3,0.9,hann,180436.2930535435,59.34919003684719,1.069071959989366,2.450353610301018,4.235625879573477,0.8152624855468983,2.423897262907128,35.932840676730905,2.4099076813377307,2.7618000511007703,9.547970318629007,0.7805660090874507,0.6125896727118673,nan,0.08891108891108891,0.025974025974025976,0.000999000999000999,0.7942057942057942,0.8731268731268731,0.04551392513241006,-0.09285489293720799,0.026393021832691238,-0.16010822420692505,-0.101466904826493
0.3,0.9,blackman,173364.52755641748,58.76504561184828,1.088637491075166,2.366228819167816,4.148212953145936,1.8696098934137422,2.643209851010999,37.01433598047837,2.3823103789730293,2.5890581213408557,9.077705713322333,0.8263207532995125,1.3637815128925799,nan,0.07492507492507493,0.03196803196803197,0.000999000999000999,0.7532467532467533,0.3096903096903097,0.010312893931086293,-0.07222384157024368,0.02257616269809024,-0.16411031268403262,-0.06212946674069805
0.3,0.8,boxcar,185332.0773147677,60.2160061859357,1.5271135307322963,2.7719937777895014,4.092901672794482,0.8694543426237574,3.2112732397610517,36.35508697130624,3.4024453328070687,3.088034092425143,9.119082448022029,1.0221133275396452,0.6457216639137635,nan,0.028971028971028972,0.016983016983016984,0.000999000999000999,0.48951048951048953,0.8281718281718282,0.04574028647095727,-0.06765807067982735,0.023250307891242158,-0.18383131960866742,-0.16235203154915023
0.3,0.8,hann,154192.54625800767,54.22907479872979,1.319834453089487,2.9816603254394627,4.051273573028279,1.6836069510019265,2.4441417152134712,42.51465532333993,2.5145820867459387,2.8403674512210917,7.718589199878549,0.665234401195182,1.06921689312383,nan,0.07992007992007992,0.027972027972027972,0.001998001998001998,0.8771228771228772,0.5294705294705294,0.04390301389751333,-0.09212413702544596,0.04099490740950317,-0.17069570300638728,-0.1305849470606126
0.3,0.8,blackman,152353.62452510843,53.68936713090054,1.8138445726984518,3.5432428616062945,4.391909700182623,1.5429925708582526,2.9383409915877774,41.32085581628398,3.5556236066793874,3.4728548830903696,8.609325210892615,0.8228484679462839,1.0082269253667024,nan,0.024975024975024976,0.005994005994005994,0.000999000999000999,0.7232767232767233,0.5524475524475524,0.06446915675306639,-0.0979111690060724,0.023096332843792932,-0.16552622524212582,-0.0919591929092906
0.3,0.7,boxcar,172802.0839649166,52.35622439193952,0.804784870626383,2.530682898072317,4.007814608914863,1.1435818476511446,5.946786168246959,39.336933584661914,1.6571595338116207,2.605507039620707,8.252625554135298,1.7493181370461546,0.7849292528134479,nan,0.17382617382617382,0.026973026973026972,0.000999000999000999,0.03396603396603397,0.7292707292707292,0.004296696557907295,-0.08361170068707817,0.033432862735550545,-0.13020192741808193,-0.09608424865638814
0.3,0.7,hann,167000.30391691576,50.785899139190725,0.983911856885469,2.669852431518141,4.049148913210731,1.3428198612680555,5.206747053475317,42.12786709714732,1.8917848421791958,2.5666863985099932,7.785370695690366,1.4301578923957812,0.860621217082518,nan,0.11788211788211789,0.029970029970029972,0.000999000999000999,0.11188811188811189,0.6723276723276723,0.031237670936137236,-0.08689535874881214,0.031765931695398285,-0.14015212544390007,-0.05970738517637758
0.3,0.7,blackman,160022.94946198823,47.84249492972668,1.0977831092103634,3.126823713746378,4.040393185613054,1.257500899935415,3.7224752611887415,44.67718345839478,1.990287322584822,2.8344750184321104,7.3252569365619555,0.9641242634256039,0.7599522098315393,nan,0.10589410589410589,0.016983016983016984,0.000999000999000999,0.5164835164835165,0.7222777222777222,0.03852711262857175,-0.08888806810428924,0.028927996917529657,-0.1424423162065727,-0.07376700937744
0.3,0.6,boxcar,201102.1922248856,57.10134028602493,0.9342532007851654,2.874684618315646,4.290131445117904,0.821427921366251,3.2152064025896614,37.82189249557019,2.000812340959978,3.0782364223424215,9.187817534388333,0.9836771450377209,0.586394609404762,nan,0.12487512487512488,0.01098901098901099,0.001998001998001998,0.4905094905094905,0.8491508491508492,0.024809683788070788,-0.0867681025170019,0.011121808584496592,-0.15586369914262507,-0.06275252552269839
0.3,0.6,hann,161201.47996836013,48.8411913684549,0.8664225540184733,2.8714274293402586,4.330133402848928,1.0771539981057872,5.812879156619341,41.12454957502365,1.706528766897892,2.8278196865385024,8.528745220440788,1.6356000649309963,0.7071969966698299,nan,0.2057942057942058,0.022977022977022976,0.000999000999000999,0.09090909090909091,0.8531468531468531,0.03835475778549133,-0.095171397018789,0.01670796553381219,-0.14769991535219343,-0.11478849311604848
0.3,0.6,blackman,160909.43316389513,49.41620369379683,1.0960256644745405,2.6355583397080875,3.91144346851341,1.4088728943379112,6.322811684865892,43.03293220363799,2.0630264840501042,2.4804285297843074,7.3624293006648,1.7001854169685038,0.883964122340419,nan,0.11488511488511488,0.03796203796203796,0.002997002997002997,0.053946053946053944,0.6633366633366633,0.009412067554111688,-0.08255936574412732,0.019262413318086317,-0.1494365996293553,-0.08965569634873766
0.3,0.5,boxcar,294006.4358879552,57.86496052325649,1.1416030249519307,3.2848732952665096,3.759387193661191,1.180321121529406,3.138882625755364,34.02077198038593,2.718040762696926,3.9104747104208557,8.950718780341507,1.0676229251636848,0.9367415383656572,nan,0.04895104895104895,0.005994005994005994,0.000999000999000999,0.42157842157842157,0.6083916083916084,-0.0008280826913773526,-0.07871478996141172,0.0072600414320169275,-0.18524467931110356,-0.1127147571160849
0.3,0.5,hann,227198.46429753045,54.488179895365384,1.2346077360588934,2.389385855318384,4.289795260579801,1.273809436350892,3.488635204739343,36.85129264248235,2.713696574797655,2.625962895772006,9.429069950897594,1.0954430683084209,0.9332876085281696,nan,0.05094905094905095,0.016983016983016984,0.000999000999000999,0.38461538461538464,0.5914085914085914,0.042730232303587135,-0.08769728236847807,0.026027187118922063,-0.14652623087978592,-0.09085654937525484
0.3,0.5,blackman,191748.88006311934,50.81260403332652,1.1695293006012357,2.5208174251144424,3.8999225627935967,1.0047386844653534,4.6652058793629045,44.4737083399177,2.130064635596686,2.2955833801136056,7.102932032828678,1.2138204485098794,0.6099771189131007,nan,0.07292707292707293,0.04695304695304695,0.001998001998001998,0.24975024975024976,0.8881118881118881,0.03964078381151927,-0.08441230573390072,0.020550501355520206,-0.14281212362598603,-0.09654802065705907
0.25,1,boxcar,216364.29915792478,61.36574239931585,2.685060041062184,2.710016758110804,3.889892479687617,0.7441677936445062,2.7210338374296055,31.260795569701227,6.957272179497368,3.51096882543404,10.07911939260055,1.007212008410117,0.6427389342539915,nan,0.000999000999000999,0.004995004995004995,0.000999000999000999,0.47352647352647353,0.8371628371628371,0.031584433624155965,-0.07396418905861754,0.026257490795211013,-0.1334354887706735,-0.09407796204323686
0.25,1,hann,132925.9053717087,50.868091770255454,3.9368275533649544,2.967497138803607,4.104023581235536,2.755490198083747,2.7447495182045665,43.79281735304853,7.281628611646359,2.7443686290528144,7.590877458285689,0.7252484520536604,1.6988684411070925,nan,0.000999000999000999,0.01098901098901099,0.000999000999000999,0.8381618381618382,0.1108891108891109,0.0067127967105607535,-0.066641779585824,0.043887543703027415,-0.13248912301151886,-0.08482886537532869
0.25,1,blackman,65779.31806084282,32.93748927827508,4.817908448238318,4.40771872570363,4.447625057599735,2.097232254874287,4.123533313546186,57.721331718635994,6.760942145437489,3.0926626790449148,6.241325675257511,0.8266470952575142,0.9810111651204961,nan,0.000999000999000999,0.007992007992007992,0.002997002997002997,0.7062937062937062,0.48951048951048953,0.03777907151396895,-0.06850010122611218,0.03632699423187915,-0.16374804361573178,-0.06965178062821276
0.25,0.9,boxcar,153089.20414821903,52.95062383519926,1.1939138645399094,3.0222511553278206,3.505906134112628,1.1140864339647027,3.2316819109201043,39.909492046612236,2.4231584535023356,3.066968921774761,7.115560291557976,0.9369995577521791,0.7537137701956891,nan,0.08091908091908091,0.01098901098901099,0.000999000999000999,0.5754245754245755,0.7562437562437563,0.05423446617248474,-0.0794226763092347,0.023220861974537224,-0.15663719137095597,-0.09822550756998599
0.25,0.9,hann,147737.45604118195,52.16999225166872,1.800755696245019,2.6694048525478236,3.8689875220485184,0.7057401494987583,3.188985312285815,43.23819198368139,3.373434565693596,2.500356549806458,7.2479438872977475,0.853437992281848,0.44069798394109666,nan,0.03596403596403597,0.027972027972027972,0.000999000999000999,0.6673326673326674,0.9590409590409591,0.0700437003883851,-0.09502952444031575,0.035261846233687666,-0.15628704630341236,-0.0540801951974026
0.25,0.9,blackman,135020.2684428265,48.23739341528419,5.078576372679141,2.6746346987844807,2.883926716176464,1.105342252414066,3.677840215211708,45.415526747766656,9.057798414883289,2.3851469543089316,5.143572710444913,0.937077435737164,0.6571373922608393,nan,0.000999000999000999,0.026973026973026972,0.002997002997002997,0.5384615384615384,0.8071928071928072,-0.007433362710279397,-0.08901488641574938,0.009642354172790827,-0.1487147720678861,-0.0702599451058265
